,Conf,TP,FP,cumTP,cumFP,Precision,Recall
122,0.8908290863037109,0,1,62,61,0.5040650406504065,0.21453287197231835
123,0.8902285099029541,0,1,62,62,0.5,0.21453287197231835
124,0.8896360397338867,0,1,62,63,0.496,0.21453287197231835
125,0.8896093964576721,0,1,62,64,0.49206349206349204,0.21453287197231835
126,0.889570415019989,0,1,62,65,0.4881889763779528,0.21453287197231835
127,0.8892810940742493,1,0,63,65,0.4921875,0.2179930795847751
128,0.8891209363937378,1,0,64,65,0.49612403100775193,0.22145328719723184
129,0.8879644274711609,0,1,64,66,0.49230769230769234,0.22145328719723184
130,0.8874139785766602,0,1,64,67,0.48854961832061067,0.22145328719723184
131,0.8861305713653564,0,1,64,68,0.48484848484848486,0.22145328719723184
132,0.8858868479728699,1,0,65,68,0.48872180451127817,0.22491349480968859
133,0.8850261569023132,0,1,65,69,0.48507462686567165,0.22491349480968859
134,0.8850198984146118,0,1,65,70,0.48148148148148145,0.22491349480968859
135,0.8846582174301147,0,1,65,71,0.47794117647058826,0.22491349480968859
136,0.884187638759613,0,1,65,72,0.4744525547445255,0.22491349480968859
137,0.884036123752594,0,1,65,73,0.47101449275362317,0.22491349480968859
138,0.8817607760429382,0,1,65,74,0.4676258992805755,0.22491349480968859
139,0.8816689252853394,0,1,65,75,0.4642857142857143,0.22491349480968859
140,0.8808065056800842,1,0,66,75,0.46808510638297873,0.22837370242214533
141,0.8805698752403259,0,1,66,76,0.4647887323943662,0.22837370242214533
142,0.8801059722900391,0,1,66,77,0.46153846153846156,0.22837370242214533
143,0.8795997500419617,1,0,67,77,0.4652777777777778,0.23183391003460208
144,0.8795149922370911,1,0,68,77,0.4689655172413793,0.23529411764705882
145,0.879167914390564,0,1,68,78,0.4657534246575342,0.23529411764705882
146,0.8791453242301941,0,1,68,79,0.46258503401360546,0.23529411764705882
147,0.8781955242156982,1,0,69,79,0.46621621621621623,0.23875432525951557
148,0.8776564002037048,0,1,69,80,0.46308724832214765,0.23875432525951557
149,0.8765775561332703,0,1,69,81,0.46,0.23875432525951557
150,0.8761425018310547,0,1,69,82,0.45695364238410596,0.23875432525951557
151,0.8758465647697449,0,1,69,83,0.45394736842105265,0.23875432525951557
152,0.8751594424247742,0,1,69,84,0.45098039215686275,0.23875432525951557
153,0.8746627569198608,0,1,69,85,0.44805194805194803,0.23875432525951557
154,0.874108076095581,0,1,69,86,0.44516129032258067,0.23875432525951557
155,0.8739120364189148,0,1,69,87,0.4423076923076923,0.23875432525951557
156,0.8732231855392456,1,0,70,87,0.445859872611465,0.2422145328719723
157,0.8726397156715393,0,1,70,88,0.4430379746835443,0.2422145328719723
158,0.8726270794868469,0,1,70,89,0.44025157232704404,0.2422145328719723
159,0.8723514080047607,0,1,70,90,0.4375,0.2422145328719723
160,0.8712363839149475,0,1,70,91,0.43478260869565216,0.2422145328719723
161,0.8712243437767029,0,1,70,92,0.43209876543209874,0.2422145328719723
162,0.8703216314315796,1,0,71,92,0.43558282208588955,0.24567474048442905
163,0.8702213764190674,0,1,71,93,0.4329268292682927,0.24567474048442905
164,0.8682999610900879,0,1,71,94,0.4303030303030303,0.24567474048442905
165,0.8682559728622437,0,1,71,95,0.42771084337349397,0.24567474048442905
166,0.8682042956352234,0,1,71,96,0.4251497005988024,0.24567474048442905
167,0.8681854009628296,1,0,72,96,0.42857142857142855,0.2491349480968858
168,0.8668584823608398,1,0,73,96,0.4319526627218935,0.25259515570934254
169,0.8663696646690369,0,1,73,97,0.4294117647058823,0.25259515570934254
170,0.8656802773475647,0,1,73,98,0.4269005847953216,0.25259515570934254
171,0.864813506603241,1,0,74,98,0.43023255813953487,0.2560553633217993
172,0.8640101552009583,0,1,74,99,0.4277456647398844,0.2560553633217993
173,0.8629204034805298,0,1,74,100,0.42528735632183906,0.2560553633217993
174,0.8628715872764587,0,1,74,101,0.4228571428571429,0.2560553633217993
175,0.8620356917381287,0,1,74,102,0.42045454545454547,0.2560553633217993
176,0.8615289330482483,1,0,75,102,0.423728813559322,0.25951557093425603
177,0.861456573009491,0,1,75,103,0.42134831460674155,0.25951557093425603
178,0.8609099984169006,0,1,75,104,0.41899441340782123,0.25951557093425603
179,0.8599668145179749,0,1,75,105,0.4166666666666667,0.25951557093425603
180,0.8587723970413208,0,1,75,106,0.4143646408839779,0.25951557093425603
181,0.8587494492530823,1,0,76,106,0.4175824175824176,0.2629757785467128
182,0.85808265209198,0,1,76,107,0.41530054644808745,0.2629757785467128
183,0.8579964637756348,1,0,77,107,0.41847826086956524,0.2664359861591695
184,0.8578320145606995,0,1,77,108,0.41621621621621624,0.2664359861591695
185,0.857045590877533,0,1,77,109,0.41397849462365593,0.2664359861591695
186,0.8560582995414734,0,1,77,110,0.4117647058823529,0.2664359861591695
187,0.8559694290161133,0,1,77,111,0.4095744680851064,0.2664359861591695
188,0.8558851480484009,0,1,77,112,0.4074074074074074,0.2664359861591695
189,0.8554022908210754,0,1,77,113,0.4052631578947368,0.2664359861591695
190,0.8550657629966736,1,0,78,113,0.4083769633507853,0.2698961937716263
191,0.8549652099609375,0,1,78,114,0.40625,0.2698961937716263
192,0.854764461517334,0,1,78,115,0.40414507772020725,0.2698961937716263
193,0.854569137096405,0,1,78,116,0.4020618556701031,0.2698961937716263
194,0.8532660007476807,1,0,79,116,0.40512820512820513,0.27335640138408307
195,0.8524627089500427,0,1,79,117,0.4030612244897959,0.27335640138408307
196,0.852436900138855,0,1,79,118,0.4010152284263959,0.27335640138408307
197,0.8521447777748108,0,1,79,119,0.398989898989899,0.27335640138408307
198,0.8516095876693726,0,1,79,120,0.3969849246231156,0.27335640138408307
199,0.8513567447662354,0,1,79,121,0.395,0.27335640138408307
200,0.8505514860153198,0,1,79,122,0.39303482587064675,0.27335640138408307
201,0.8496562838554382,0,1,79,123,0.3910891089108911,0.27335640138408307
202,0.848007321357727,0,1,79,124,0.3891625615763547,0.27335640138408307
203,0.8479213714599609,1,0,80,124,0.39215686274509803,0.2768166089965398
204,0.8469685912132263,0,1,80,125,0.3902439024390244,0.2768166089965398
205,0.8459813594818115,1,0,81,125,0.3932038834951456,0.28027681660899656
